Please cite the article! This time-series is the datapoints from Table 3 in Granát et al. - Expect the unexpected: Did the equity markets anticipate the Russo-Ukrainian war? (Finance Research Letters, 2023)
"","time","t","t_group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"92",2022-02-11,-9,"-1","relative_price",0.0873825792098059,0.00757432782283313,11.5366777427282,5.06498802995199e-28,0.0725080383958239,0.102257120023788
"93",2022-02-14,-8,"-1","relative_price",0.0873825792098059,0.00757432782283313,11.5366777427282,5.06498802995199e-28,0.0725080383958239,0.102257120023788
"94",2022-02-15,-7,"-1","relative_price",0.0873825792098059,0.00757432782283313,11.5366777427282,5.06498802995199e-28,0.0725080383958239,0.102257120023788
"95",2022-02-16,-6,"-1","relative_price",0.0873825792098059,0.00757432782283313,11.5366777427282,5.06498802995199e-28,0.0725080383958239,0.102257120023788
"96",2022-02-17,-5,"-1","relative_price",0.0873825792098059,0.00757432782283313,11.5366777427282,5.06498802995199e-28,0.0725080383958239,0.102257120023788
"97",2022-02-18,-4,"-1","relative_price",0.0873825792098059,0.00757432782283313,11.5366777427282,5.06498802995199e-28,0.0725080383958239,0.102257120023788
"98",2022-02-21,-3,"-1","relative_price",0.0873825792098059,0.00757432782283313,11.5366777427282,5.06498802995199e-28,0.0725080383958239,0.102257120023788
"99",2022-02-22,-2,"-1","relative_price",0.0873825792098059,0.00757432782283313,11.5366777427282,5.06498802995199e-28,0.0725080383958239,0.102257120023788
"100",2022-02-23,-1,"-1","relative_price",0.0873825792098059,0.00757432782283313,11.5366777427282,5.06498802995199e-28,0.0725080383958239,0.102257120023788
"101",2022-02-24,0,"0","relative_price",0.0222699090755627,0.0208023459910227,1.07054796056047,0.284837233241304,-0.0185908869487025,0.0631307050998278
"102",2022-02-25,1,"0","relative_price",0.0222699090755627,0.0208023459910227,1.07054796056047,0.284837233241304,-0.0185908869487025,0.0631307050998278
"103",2022-02-28,2,"0","relative_price",0.0222699090755627,0.0208023459910227,1.07054796056047,0.284837233241304,-0.0185908869487025,0.0631307050998278
"104",2022-03-01,3,"0","relative_price",0.0222699090755627,0.0208023459910227,1.07054796056047,0.284837233241304,-0.0185908869487025,0.0631307050998278
"105",2022-03-02,4,"0","relative_price",0.0222699090755627,0.0208023459910227,1.07054796056047,0.284837233241304,-0.0185908869487025,0.0631307050998278
"106",2022-03-03,5,"0","relative_price",0.0222699090755627,0.0208023459910227,1.07054796056047,0.284837233241304,-0.0185908869487025,0.0631307050998278
"107",2022-03-04,6,"0","relative_price",0.0222699090755627,0.0208023459910227,1.07054796056047,0.284837233241304,-0.0185908869487025,0.0631307050998278
"108",2022-03-07,7,"0","relative_price",0.0222699090755627,0.0208023459910227,1.07054796056047,0.284837233241304,-0.0185908869487025,0.0631307050998278
"109",2022-03-08,8,"0","relative_price",0.0222699090755627,0.0208023459910227,1.07054796056047,0.284837233241304,-0.0185908869487025,0.0631307050998278
"110",2022-03-09,9,"0","relative_price",0.0222699090755627,0.0208023459910227,1.07054796056047,0.284837233241304,-0.0185908869487025,0.0631307050998278
